customer_id,account_age_days,avg_transaction_amount,transaction_frequency_per_week,historical_chargebacks,historical_refunds,home_city,home_country
CUST_00455,676,200.79,2.11,0,0,Bangalore,IN
CUST_00456,1421,1398.99,1.56,0,0,Kolkata,IN
CUST_00457,591,369.57,1.49,0,1,Ahmedabad,IN
CUST_00458,1667,398.72,2.53,2,1,Kolkata,IN
CUST_00459,932,295.86,3.45,0,0,Mumbai,IN
CUST_00460,645,1133.94,3.6,0,0,Delhi,IN
CUST_00461,663,2445.68,0.68,0,1,Pune,IN
CUST_00462,1987,421.01,5.64,0,0,Delhi,IN
CUST_00463,1772,394.79,1.54,0,0,Kolkata,IN
CUST_00464,1347,80.34,4.57,0,0,Mumbai,IN
CUST_00465,847,282.16,0.59,0,0,Ahmedabad,IN
CUST_00466,385,560.23,1.03,0,0,Mumbai,IN
CUST_00467,1276,482.19,5.61,0,0,Hyderabad,IN
CUST_00468,1281,440.99,0.83,0,0,Ahmedabad,IN
CUST_00469,1557,479.11,2.18,0,0,Ahmedabad,IN
CUST_00470,417,1633.04,1.16,0,0,Mumbai,IN
CUST_00471,1125,100.14,1.42,2,1,Pune,IN
CUST_00472,1900,1020.38,0.51,0,0,Bangalore,IN
CUST_00473,898,370.66,9.44,0,0,Pune,IN
CUST_00474,249,322.47,3.07,0,1,Ahmedabad,IN
CUST_00475,1994,862.34,2.56,0,1,Mumbai,IN
CUST_00476,1454,290.79,2.68,0,0,Chennai,IN
CUST_00477,637,1644.99,1.86,0,0,Bangalore,IN
CUST_00478,1132,560.75,1.25,0,0,Mumbai,IN
CUST_00479,191,1223.13,5.62,0,0,Kolkata,IN
CUST_00480,1724,311.12,1.72,0,0,Chennai,IN
CUST_00481,946,363.13,5.57,0,0,Delhi,IN
CUST_00482,1327,815.06,3.87,0,0,Delhi,IN
CUST_00483,1021,1233.75,1.93,2,1,Bangalore,IN
CUST_00484,1043,413.4,3.96,0,0,Pune,IN
CUST_00485,851,1161.23,1.45,0,0,Pune,IN
CUST_00486,968,943.4,6.51,0,0,Ahmedabad,IN
CUST_00487,936,1736.26,3.69,0,0,Chennai,IN
CUST_00488,786,1043.94,3.74,0,0,Bangalore,IN
CUST_00489,1888,425.28,0.97,0,0,Chennai,IN
CUST_00490,1770,124.41,3.8,4,0,Bangalore,IN
CUST_00491,566,546.42,2.1,0,1,Delhi,IN
CUST_00492,697,405.95,0.7,0,0,Kolkata,IN
CUST_00493,1681,933.65,2.19,0,1,Pune,IN
CUST_00494,580,600.53,5.66,2,1,Mumbai,IN
CUST_00495,1716,446.74,4.02,0,0,Pune,IN
CUST_00496,1773,1120.39,3.19,0,0,Ahmedabad,IN
CUST_00497,915,503.32,3.36,0,0,Bangalore,IN
CUST_00498,707,312.33,2.56,0,1,Ahmedabad,IN
CUST_00499,1131,173.41,3.15,0,1,Hyderabad,IN
CUST_00500,933,1622.22,0.33,0,1,Kolkata,IN
CUST_00501,1781,520.56,4.26,0,1,Hyderabad,IN
CUST_00502,1429,643.43,1.48,2,1,Chennai,IN
CUST_00503,1172,688.6,2.12,0,0,Chennai,IN
CUST_00504,479,271.68,3.04,0,0,Kolkata,IN
CUST_00505,90,184.87,0.83,0,1,Kolkata,IN
CUST_00506,1526,672.65,3.08,0,0,Hyderabad,IN
CUST_00507,1445,1364.26,1.27,0,2,Ahmedabad,IN
CUST_00508,791,775.72,0.61,1,0,Kolkata,IN
CUST_00509,1015,227.14,4.18,0,0,Bangalore,IN
CUST_00510,259,379.56,1.23,0,0,Mumbai,IN
CUST_00511,1782,113.76,2.96,0,0,Hyderabad,IN
CUST_00512,1791,946.54,7.37,0,0,Delhi,IN
CUST_00513,205,291.3,0.56,0,1,Ahmedabad,IN
CUST_00514,32,1192.5,2.87,0,1,Ahmedabad,IN
CUST_00515,840,274.5,1.56,0,0,Bangalore,IN
CUST_00516,154,560.7,8.11,5,3,Bangalore,IN
CUST_00517,1601,1845.73,5.05,0,1,Ahmedabad,IN
CUST_00518,694,746.03,2.49,0,0,Pune,IN
CUST_00519,1331,1234.83,2.18,0,3,Kolkata,IN
CUST_00520,1745,358.79,4.82,0,1,Delhi,IN
CUST_00521,1746,794.27,0.88,4,1,Hyderabad,IN
CUST_00522,1955,430.28,1.2,0,0,Kolkata,IN
CUST_00523,1284,448.24,3.93,0,0,Hyderabad,IN
CUST_00524,1787,240.58,8.08,0,0,Ahmedabad,IN
CUST_00525,1265,385.78,3.04,0,0,Mumbai,IN
CUST_00526,481,379.73,5.26,1,0,Delhi,IN
CUST_00527,466,204.93,3.24,0,1,Pune,IN
CUST_00528,889,543.82,0.4,0,1,Delhi,IN
CUST_00529,1558,1015.44,2.14,0,0,Delhi,IN
CUST_00530,909,705.93,1.6,0,1,Delhi,IN
CUST_00531,1422,226.33,2.4,0,0,Bangalore,IN
CUST_00532,1851,483.35,7.74,0,0,Pune,IN
CUST_00533,95,925.31,4.33,0,0,Mumbai,IN
CUST_00534,1631,244.97,3.13,1,0,Hyderabad,IN
CUST_00535,601,631.08,2.74,0,1,Mumbai,IN
CUST_00536,768,459.39,2.13,0,1,Hyderabad,IN
CUST_00537,299,631.76,2.1,1,0,Kolkata,IN
CUST_00538,1088,934.03,1.24,0,1,Chennai,IN
CUST_00539,1160,340.95,2.47,0,1,Kolkata,IN
CUST_00540,349,90.29,4.63,1,0,Bangalore,IN
CUST_00541,162,585.79,2.67,0,1,Bangalore,IN
CUST_00542,1270,165.04,1.61,0,0,Kolkata,IN
CUST_00543,1020,226.49,3.77,0,0,Chennai,IN
CUST_00544,476,683.0,2.43,0,0,Bangalore,IN
CUST_00545,1307,279.81,1.94,0,0,Ahmedabad,IN
CUST_00546,942,294.65,1.24,0,0,Pune,IN
CUST_00547,1366,1004.51,12.02,0,0,Pune,IN
CUST_00548,1841,665.26,4.1,0,0,Mumbai,IN
CUST_00549,1846,642.67,7.9,3,1,Ahmedabad,IN
CUST_00550,1388,232.64,0.04,0,0,Pune,IN
CUST_00551,152,360.01,8.76,1,2,Bangalore,IN
CUST_00552,1936,760.07,8.98,0,0,Ahmedabad,IN
CUST_00553,1204,1310.36,2.61,0,0,Hyderabad,IN
CUST_00554,1309,313.51,1.25,0,1,Pune,IN
CUST_00555,1414,1111.38,1.29,0,0,Kolkata,IN
CUST_00556,936,617.79,2.04,0,1,Pune,IN
CUST_00557,408,382.86,3.63,0,2,Pune,IN
CUST_00558,1748,914.32,2.35,0,0,Kolkata,IN
CUST_00559,219,249.28,2.49,0,0,Ahmedabad,IN
CUST_00560,782,365.6,5.45,0,0,Chennai,IN
CUST_00561,1178,136.79,2.91,0,0,Hyderabad,IN
CUST_00562,1433,1828.6,5.23,0,0,Pune,IN
CUST_00563,45,841.99,2.15,0,1,Pune,IN
CUST_00564,563,691.81,1.19,0,0,Kolkata,IN
CUST_00565,1160,883.3,1.76,0,0,Mumbai,IN
CUST_00566,1865,389.81,1.8,0,1,Mumbai,IN
CUST_00567,1706,607.04,4.28,0,0,Ahmedabad,IN
CUST_00568,1589,2087.59,0.95,0,1,Pune,IN
CUST_00569,1244,563.44,3.0,0,0,Chennai,IN
CUST_00570,449,466.03,3.48,0,1,Hyderabad,IN
CUST_00571,1272,1101.15,6.43,0,0,Chennai,IN
CUST_00572,1389,432.25,4.94,0,1,Pune,IN
CUST_00573,1287,504.17,2.02,0,0,Bangalore,IN
CUST_00574,1851,739.33,3.19,0,0,Delhi,IN
CUST_00575,633,280.41,3.84,0,1,Mumbai,IN
CUST_00576,69,554.42,6.02,0,0,Ahmedabad,IN
CUST_00577,1500,398.39,0.3,0,0,Hyderabad,IN
CUST_00578,185,111.58,1.5,0,0,Bangalore,IN
CUST_00579,670,347.63,4.96,0,0,Pune,IN
CUST_00580,360,887.52,3.72,0,0,Kolkata,IN
CUST_00581,271,331.72,1.79,0,0,Chennai,IN
CUST_00582,1088,1526.55,1.93,0,1,Hyderabad,IN
CUST_00583,1701,170.22,5.77,0,0,Pune,IN
CUST_00584,527,653.68,2.45,0,0,Bangalore,IN
CUST_00585,1982,639.51,1.26,0,1,Ahmedabad,IN
CUST_00586,1529,355.94,2.91,1,3,Pune,IN
CUST_00587,1648,371.87,3.66,0,0,Hyderabad,IN
CUST_00588,960,906.79,0.69,0,2,Delhi,IN
CUST_00589,289,127.07,2.75,0,0,Delhi,IN
CUST_00590,1762,706.08,2.86,0,2,Chennai,IN
CUST_00591,1981,817.73,4.03,0,0,Kolkata,IN
CUST_00592,185,656.47,2.06,0,0,Hyderabad,IN
CUST_00593,29,250.53,2.8,2,0,Kolkata,IN
CUST_00594,1099,1069.51,2.27,1,0,Pune,IN
CUST_00595,932,588.19,2.38,0,0,Delhi,IN
CUST_00596,1378,338.75,2.33,0,0,Hyderabad,IN
CUST_00597,1198,421.87,3.41,0,0,Pune,IN
CUST_00598,1685,705.69,2.03,0,1,Kolkata,IN
CUST_00599,222,917.88,1.61,0,0,Hyderabad,IN
CUST_00600,966,637.21,8.02,0,1,Chennai,IN
CUST_00601,1269,131.68,1.97,0,2,Mumbai,IN
CUST_00602,1875,235.67,0.95,0,0,Hyderabad,IN
CUST_00603,1327,665.02,4.68,0,0,Chennai,IN
CUST_00604,1302,458.01,2.19,0,0,Delhi,IN
CUST_00605,1863,522.27,1.7,0,1,Ahmedabad,IN
CUST_00606,1330,517.51,5.49,0,0,Pune,IN
CUST_00607,239,628.46,5.5,0,0,Kolkata,IN
CUST_00608,93,975.2,3.6,0,0,Bangalore,IN
CUST_00609,624,778.44,12.15,0,0,Mumbai,IN
CUST_00610,238,311.73,0.37,0,0,Ahmedabad,IN
CUST_00611,481,916.04,2.97,0,1,Delhi,IN
CUST_00612,796,1523.24,6.01,0,0,Bangalore,IN
CUST_00613,760,242.23,4.34,0,1,Ahmedabad,IN
CUST_00614,1203,414.78,1.2,0,0,Kolkata,IN
CUST_00615,1814,663.13,2.79,0,0,Bangalore,IN
CUST_00616,1342,508.02,7.43,1,0,Kolkata,IN
CUST_00617,1708,457.66,2.16,0,0,Delhi,IN
CUST_00618,1261,321.1,2.43,0,0,Ahmedabad,IN
CUST_00619,1924,422.36,0.25,0,1,Kolkata,IN
CUST_00620,68,171.86,4.28,0,0,Pune,IN
CUST_00621,445,426.9,2.51,0,0,Hyderabad,IN
CUST_00622,911,396.85,1.31,0,0,Ahmedabad,IN
CUST_00623,1752,689.59,12.39,0,0,Chennai,IN
CUST_00624,204,440.5,4.04,0,0,Hyderabad,IN
CUST_00625,1116,264.98,3.06,0,0,Hyderabad,IN
CUST_00626,125,1046.5,2.54,3,2,Hyderabad,IN
CUST_00627,566,372.64,1.44,0,0,Kolkata,IN
CUST_00628,1983,139.46,0.52,0,0,Chennai,IN
CUST_00629,1944,845.91,6.79,3,2,Delhi,IN
CUST_00630,188,351.38,2.8,0,0,Ahmedabad,IN
CUST_00631,1315,545.34,1.49,1,1,Chennai,IN
CUST_00632,104,408.31,1.14,2,0,Mumbai,IN
CUST_00633,499,264.62,1.95,0,0,Hyderabad,IN
CUST_00634,1612,449.49,2.65,0,0,Bangalore,IN
CUST_00635,141,705.11,2.19,0,1,Chennai,IN
CUST_00636,1201,229.69,6.35,0,0,Chennai,IN
CUST_00637,1666,569.47,4.28,0,0,Chennai,IN
CUST_00638,673,320.95,3.27,0,0,Chennai,IN
CUST_00639,1616,513.29,1.32,0,0,Bangalore,IN
CUST_00640,568,481.42,2.12,0,0,Mumbai,IN
CUST_00641,267,3212.09,1.67,0,0,Bangalore,IN
CUST_00642,1636,551.09,0.99,0,1,Pune,IN
CUST_00643,226,896.79,5.91,0,0,Bangalore,IN
CUST_00644,270,313.45,7.75,3,0,Mumbai,IN
CUST_00645,734,254.5,0.92,0,0,Mumbai,IN
CUST_00646,1206,1306.0,2.05,0,0,Chennai,IN
CUST_00647,33,137.89,1.38,0,0,Hyderabad,IN
CUST_00648,544,1227.87,0.46,0,0,Bangalore,IN
CUST_00649,260,246.97,6.61,0,1,Mumbai,IN
CUST_00650,1078,227.24,2.11,0,3,Kolkata,IN
CUST_00651,1528,250.87,1.76,0,2,Delhi,IN
CUST_00652,976,1233.01,6.29,0,0,Delhi,IN
CUST_00653,1594,443.45,1.36,0,0,Ahmedabad,IN
CUST_00654,1052,968.16,7.12,0,1,Hyderabad,IN
CUST_00655,926,1851.91,1.71,0,0,Delhi,IN
CUST_00656,1937,353.65,2.47,0,0,Chennai,IN
CUST_00657,1490,458.75,3.38,0,0,Mumbai,IN
CUST_00658,939,463.19,1.85,0,0,Pune,IN
CUST_00659,125,139.4,1.87,0,0,Mumbai,IN
CUST_00660,1736,802.61,1.91,0,0,Ahmedabad,IN
CUST_00661,874,167.71,0.59,0,0,Kolkata,IN
CUST_00662,1005,213.63,2.79,2,0,Delhi,IN
CUST_00663,151,1481.74,3.02,0,1,Ahmedabad,IN
CUST_00664,660,139.67,1.59,0,0,Delhi,IN
CUST_00665,135,203.77,1.17,1,0,Bangalore,IN
CUST_00666,564,123.28,4.25,0,2,Bangalore,IN
CUST_00667,781,436.9,0.91,0,1,Hyderabad,IN
CUST_00668,930,83.83,1.99,0,1,Pune,IN
CUST_00669,204,604.44,4.68,0,0,Kolkata,IN
CUST_00670,1747,208.37,3.59,0,0,Delhi,IN
CUST_00671,881,482.46,1.55,0,0,Chennai,IN
CUST_00672,1819,588.52,3.52,0,1,Ahmedabad,IN
CUST_00673,848,382.51,3.08,0,0,Chennai,IN
CUST_00674,1695,761.36,1.85,0,0,Hyderabad,IN
CUST_00675,817,451.59,0.85,0,0,Ahmedabad,IN
CUST_00676,1495,1083.81,2.4,0,0,Kolkata,IN
CUST_00677,641,178.82,1.2,0,0,Delhi,IN
CUST_00678,641,324.74,6.22,0,0,Kolkata,IN
CUST_00679,767,3298.3,2.01,0,0,Pune,IN
CUST_00680,1407,474.17,3.09,0,0,Bangalore,IN
CUST_00681,138,658.71,6.64,0,0,Ahmedabad,IN
CUST_00682,1704,429.17,2.22,0,0,Delhi,IN
CUST_00683,191,1114.39,2.12,0,1,Delhi,IN
CUST_00684,198,746.57,8.53,0,0,Kolkata,IN
CUST_00685,1663,416.14,1.28,0,0,Hyderabad,IN
CUST_00686,1140,655.2,5.44,0,0,Bangalore,IN
CUST_00687,1202,339.65,4.84,0,1,Mumbai,IN
CUST_00688,1373,705.68,3.64,0,2,Hyderabad,IN
CUST_00689,842,813.19,4.39,0,0,Delhi,IN
CUST_00690,1790,835.48,3.81,0,0,Hyderabad,IN
CUST_00691,1778,675.03,2.45,1,1,Kolkata,IN
CUST_00692,1984,265.79,0.48,0,0,Mumbai,IN
CUST_00693,1230,157.15,1.26,0,0,Pune,IN
CUST_00694,721,397.19,2.56,0,0,Pune,IN
CUST_00695,1184,754.48,2.5,0,0,Delhi,IN
CUST_00696,317,278.12,2.17,0,0,Chennai,IN
CUST_00697,460,522.05,0.5,0,0,Ahmedabad,IN
CUST_00698,718,288.9,4.6,0,0,Delhi,IN
CUST_00699,236,317.05,4.47,1,1,Hyderabad,IN
CUST_00700,1176,430.23,0.55,0,0,Pune,IN
CUST_00701,1654,449.1,2.62,0,0,Chennai,IN
CUST_00702,1731,598.34,1.18,2,0,Kolkata,IN
CUST_00703,1248,622.99,2.87,0,1,Mumbai,IN
CUST_00704,60,570.64,1.66,0,0,Pune,IN
CUST_00705,560,889.23,3.75,0,0,Bangalore,IN
CUST_00706,1888,1034.99,12.56,0,0,Pune,IN
CUST_00707,719,293.78,4.65,0,1,Hyderabad,IN
CUST_00708,372,302.99,1.79,0,0,Mumbai,IN
CUST_00709,1160,317.88,2.53,4,0,Bangalore,IN
CUST_00710,143,391.69,2.81,0,0,Kolkata,IN
CUST_00711,1518,270.18,5.37,0,0,Bangalore,IN
CUST_00712,188,192.08,1.23,0,0,Mumbai,IN
CUST_00713,771,1011.51,1.42,0,1,Chennai,IN
CUST_00714,930,893.93,2.24,0,0,Kolkata,IN
CUST_00715,323,470.65,8.64,0,0,Hyderabad,IN
CUST_00716,639,1333.98,4.76,0,0,Hyderabad,IN
CUST_00717,1591,710.22,1.23,0,0,Hyderabad,IN
CUST_00718,1810,524.3,2.9,0,0,Delhi,IN
CUST_00719,319,568.11,1.99,0,1,Mumbai,IN
CUST_00720,1546,446.92,1.73,0,0,Bangalore,IN
CUST_00721,1381,67.85,2.53,0,0,Mumbai,IN
CUST_00722,558,335.17,0.8,0,0,Delhi,IN
CUST_00723,1356,1169.8,1.93,0,0,Ahmedabad,IN
CUST_00724,995,761.69,0.88,0,2,Kolkata,IN
CUST_00725,849,407.03,3.28,0,0,Ahmedabad,IN
CUST_00726,442,166.06,4.44,0,1,Pune,IN
CUST_00727,707,1202.57,4.42,0,0,Delhi,IN
CUST_00728,228,214.31,7.22,0,0,Kolkata,IN
CUST_00729,1389,563.75,2.22,0,0,Pune,IN
CUST_00730,1080,336.68,2.2,0,0,Ahmedabad,IN
CUST_00731,94,145.37,2.74,2,0,Pune,IN
CUST_00732,810,419.88,1.03,0,0,Chennai,IN
CUST_00733,16,850.04,0.13,0,0,Mumbai,IN
CUST_00734,618,486.15,2.02,1,0,Chennai,IN
CUST_00735,1572,2023.4,2.94,3,1,Chennai,IN
CUST_00736,1566,813.03,4.16,0,0,Bangalore,IN
CUST_00737,593,417.22,2.89,0,0,Pune,IN
CUST_00738,246,529.16,6.86,0,3,Hyderabad,IN
CUST_00739,1019,984.44,0.69,0,0,Mumbai,IN
CUST_00740,360,556.32,3.0,0,0,Kolkata,IN
CUST_00741,779,100.34,1.09,0,1,Bangalore,IN
CUST_00742,1025,458.39,0.48,0,1,Chennai,IN
CUST_00743,148,302.92,2.42,0,0,Hyderabad,IN
CUST_00744,1765,500.01,2.97,4,0,Kolkata,IN
CUST_00745,894,426.66,1.44,0,0,Mumbai,IN
CUST_00746,942,378.93,1.93,0,0,Mumbai,IN
CUST_00747,1766,648.91,6.36,0,0,Delhi,IN
CUST_00748,1180,698.37,5.42,0,0,Hyderabad,IN
CUST_00749,1175,217.24,4.53,0,1,Kolkata,IN
CUST_00750,1454,418.29,3.52,0,0,Kolkata,IN
CUST_00751,593,620.82,3.9,0,0,Kolkata,IN
CUST_00752,830,274.62,9.12,0,0,Delhi,IN
CUST_00753,1979,505.98,3.81,0,0,Mumbai,IN
CUST_00754,352,2031.49,2.51,0,0,Hyderabad,IN
CUST_00755,1704,888.09,1.48,0,0,Ahmedabad,IN
CUST_00756,181,104.76,6.8,0,1,Hyderabad,IN
CUST_00757,1730,428.15,0.79,0,0,Kolkata,IN
CUST_00758,499,364.87,3.82,0,0,Delhi,IN
CUST_00759,1207,509.57,3.2,0,0,Kolkata,IN
CUST_00760,1074,2032.49,0.68,0,0,Kolkata,IN
CUST_00761,811,552.21,2.58,0,0,Delhi,IN
CUST_00762,1528,663.89,2.54,0,2,Pune,IN
CUST_00763,454,464.32,0.78,0,0,Hyderabad,IN
CUST_00764,1596,815.52,0.74,0,0,Hyderabad,IN
CUST_00765,157,579.7,0.82,0,0,Bangalore,IN
CUST_00766,1087,395.78,2.5,0,0,Delhi,IN
CUST_00767,1856,759.71,2.12,0,0,Chennai,IN
CUST_00768,720,205.35,3.86,0,0,Hyderabad,IN
CUST_00769,484,684.51,4.15,0,0,Bangalore,IN
CUST_00770,300,362.96,2.37,0,0,Delhi,IN
CUST_00771,405,282.22,3.22,0,2,Pune,IN
CUST_00772,1234,829.59,2.17,0,0,Bangalore,IN
CUST_00773,1557,192.31,0.5,0,0,Bangalore,IN
CUST_00774,363,133.41,5.0,0,0,Delhi,IN
CUST_00775,951,654.93,0.52,0,0,Ahmedabad,IN
CUST_00776,1395,211.07,4.2,0,0,Ahmedabad,IN
CUST_00777,1770,169.29,2.56,0,1,Hyderabad,IN
CUST_00778,310,370.58,4.08,0,0,Hyderabad,IN
CUST_00779,140,167.64,8.64,0,1,Ahmedabad,IN
CUST_00780,906,1528.51,2.71,0,0,Ahmedabad,IN
CUST_00781,1631,850.22,1.98,0,0,Pune,IN
CUST_00782,1212,431.65,4.74,0,1,Pune,IN
CUST_00783,721,382.75,0.77,0,1,Mumbai,IN
CUST_00784,636,635.58,1.86,0,0,Delhi,IN
CUST_00785,926,672.31,2.91,1,0,Ahmedabad,IN
CUST_00786,117,1170.34,0.95,1,0,Mumbai,IN
CUST_00787,1704,253.02,3.41,0,1,Hyderabad,IN
CUST_00788,158,141.88,3.17,0,0,Pune,IN
CUST_00789,1260,798.84,0.1,0,0,Delhi,IN
CUST_00790,948,230.2,0.93,7,0,Kolkata,IN
CUST_00791,922,1155.35,4.45,0,0,Mumbai,IN
CUST_00792,659,147.22,1.4,0,0,Chennai,IN
CUST_00793,1027,901.91,3.8,0,1,Ahmedabad,IN
CUST_00794,1962,852.67,2.04,0,0,Bangalore,IN
CUST_00795,923,1368.97,0.43,0,0,Mumbai,IN
CUST_00796,1661,523.07,1.24,2,0,Delhi,IN
CUST_00797,1463,689.67,1.55,0,0,Hyderabad,IN
CUST_00798,1034,776.9,0.57,0,2,Delhi,IN
CUST_00799,81,971.92,4.4,0,0,Bangalore,IN
CUST_00800,1450,1992.15,14.65,0,0,Chennai,IN
CUST_00801,900,1050.86,4.97,0,0,Ahmedabad,IN
CUST_00802,746,578.85,3.59,4,0,Bangalore,IN
CUST_00803,1880,366.56,4.05,0,2,Hyderabad,IN
CUST_00804,794,333.35,0.92,3,1,Pune,IN
CUST_00805,1587,1033.54,4.79,0,1,Kolkata,IN
CUST_00806,1391,490.82,4.03,0,0,Hyderabad,IN
CUST_00807,1617,677.17,1.6,0,0,Mumbai,IN
CUST_00808,135,401.1,2.36,0,0,Hyderabad,IN
CUST_00809,194,472.39,3.49,0,1,Hyderabad,IN
CUST_00810,582,918.98,3.79,0,0,Kolkata,IN
CUST_00811,1483,1760.68,2.58,0,1,Pune,IN
CUST_00812,683,695.35,1.61,0,0,Bangalore,IN
CUST_00813,1194,245.31,2.0,0,0,Delhi,IN
CUST_00814,1878,352.42,1.17,0,0,Bangalore,IN
CUST_00815,636,641.37,4.42,4,0,Hyderabad,IN
CUST_00816,265,795.12,0.68,4,2,Kolkata,IN
CUST_00817,635,517.4,1.45,0,0,Delhi,IN
CUST_00818,1318,239.71,0.69,1,1,Kolkata,IN
CUST_00819,1666,1155.66,1.17,0,1,Hyderabad,IN
CUST_00820,1373,338.64,0.44,0,0,Bangalore,IN
CUST_00821,1324,364.1,2.2,0,0,Delhi,IN
CUST_00822,1042,551.15,3.6,0,1,Kolkata,IN
CUST_00823,38,214.9,3.65,0,0,Hyderabad,IN
CUST_00824,633,368.92,3.04,0,1,Hyderabad,IN
CUST_00825,1948,345.52,2.56,0,0,Bangalore,IN
CUST_00826,700,289.76,6.73,0,0,Chennai,IN
CUST_00827,394,320.75,0.36,0,0,Ahmedabad,IN
CUST_00828,282,257.07,1.21,0,0,Chennai,IN
CUST_00829,159,309.84,1.11,0,0,Bangalore,IN
CUST_00830,1730,244.02,2.67,0,0,Pune,IN
CUST_00831,1040,650.12,1.58,0,0,Delhi,IN
CUST_00832,1356,407.42,6.67,0,0,Mumbai,IN
CUST_00833,1795,1180.19,4.42,0,0,Hyderabad,IN
CUST_00834,1224,220.57,0.52,0,0,Bangalore,IN
CUST_00835,316,942.22,5.03,0,0,Kolkata,IN
CUST_00836,371,595.88,2.11,0,1,Bangalore,IN
CUST_00837,1477,598.1,5.13,0,1,Bangalore,IN
CUST_00838,90,1117.35,2.59,0,1,Ahmedabad,IN
CUST_00839,747,411.95,3.78,0,0,Kolkata,IN
CUST_00840,1986,471.76,1.83,0,0,Chennai,IN
CUST_00841,1251,661.37,2.45,0,1,Ahmedabad,IN
CUST_00842,1541,436.14,3.16,0,2,Pune,IN
CUST_00843,480,562.71,1.75,0,0,Ahmedabad,IN
CUST_00844,634,160.04,2.53,2,0,Chennai,IN
CUST_00845,1852,463.72,0.74,0,1,Ahmedabad,IN
CUST_00846,754,798.55,3.26,3,0,Chennai,IN
CUST_00847,946,733.3,1.27,0,1,Ahmedabad,IN
CUST_00848,1594,303.88,7.47,0,1,Pune,IN
CUST_00849,1030,399.19,1.54,0,0,Kolkata,IN
CUST_00850,1979,582.65,3.38,0,0,Kolkata,IN
CUST_00851,1673,676.39,2.65,0,1,Bangalore,IN
CUST_00852,1641,828.72,6.37,0,0,Chennai,IN
CUST_00853,1788,793.88,1.29,5,0,Bangalore,IN
CUST_00854,107,506.01,2.81,0,0,Pune,IN
CUST_00855,1791,842.63,1.27,0,0,Ahmedabad,IN
CUST_00856,1136,187.4,5.31,0,0,Hyderabad,IN
CUST_00857,1457,771.88,0.7,0,0,Delhi,IN
CUST_00858,584,800.35,0.5,0,0,Delhi,IN
CUST_00859,1563,118.53,1.58,1,2,Delhi,IN
CUST_00860,559,899.39,1.39,0,0,Bangalore,IN
CUST_00861,1855,494.16,1.66,0,0,Ahmedabad,IN
CUST_00862,1702,1353.63,1.38,3,0,Bangalore,IN
CUST_00863,188,349.1,4.36,0,0,Kolkata,IN
CUST_00864,1673,625.18,1.38,0,0,Chennai,IN
CUST_00865,1812,620.79,0.93,0,0,Ahmedabad,IN
CUST_00866,1906,276.5,0.22,0,0,Hyderabad,IN
CUST_00867,850,715.5,3.55,0,0,Mumbai,IN
CUST_00868,812,722.77,0.87,0,0,Mumbai,IN
CUST_00869,483,189.74,2.08,0,0,Hyderabad,IN
CUST_00870,168,271.51,0.65,0,2,Kolkata,IN
CUST_00871,460,497.72,4.74,3,0,Hyderabad,IN
CUST_00872,653,690.82,1.82,0,0,Mumbai,IN
CUST_00873,1719,1500.62,3.53,0,0,Delhi,IN
CUST_00874,1621,257.63,0.98,0,0,Hyderabad,IN
CUST_00875,282,829.37,4.91,0,0,Bangalore,IN
CUST_00876,588,937.22,1.99,0,1,Mumbai,IN
CUST_00877,1426,663.47,2.1,0,0,Ahmedabad,IN
CUST_00878,1555,397.05,0.64,0,0,Bangalore,IN
CUST_00879,919,749.87,0.67,0,0,Ahmedabad,IN
CUST_00880,1856,331.84,2.72,0,0,Mumbai,IN
CUST_00881,39,672.85,0.51,1,0,Delhi,IN
CUST_00882,442,132.17,5.25,0,0,Pune,IN
CUST_00883,1124,1031.38,2.51,0,0,Bangalore,IN
CUST_00884,228,242.32,2.67,0,1,Kolkata,IN
CUST_00885,487,389.55,1.26,0,0,Pune,IN
CUST_00886,250,245.41,3.98,0,0,Pune,IN
CUST_00887,489,449.23,2.86,0,0,Mumbai,IN
CUST_00888,1309,399.51,2.4,0,0,Kolkata,IN
CUST_00889,129,477.24,1.29,0,0,Ahmedabad,IN
CUST_00890,1714,1373.23,4.97,0,1,Delhi,IN
CUST_00891,1223,1177.5,2.76,3,0,Ahmedabad,IN
CUST_00892,1295,474.76,5.7,0,0,Mumbai,IN
CUST_00893,1472,416.86,6.42,0,2,Chennai,IN
CUST_00894,597,281.46,2.38,0,2,Bangalore,IN
CUST_00895,4,406.27,4.8,0,1,Kolkata,IN
CUST_00896,493,322.24,2.93,0,0,Hyderabad,IN
CUST_00897,384,400.88,0.34,0,0,Kolkata,IN
CUST_00898,1073,760.36,0.77,0,1,Delhi,IN
CUST_00899,139,175.98,1.5,0,0,Hyderabad,IN
CUST_00900,800,105.23,5.92,3,0,Mumbai,IN
CUST_00901,90,970.3,3.99,0,0,Ahmedabad,IN
CUST_00902,765,222.21,3.06,0,0,Kolkata,IN
CUST_00903,1531,1420.99,3.49,2,0,Pune,IN
CUST_00904,732,1365.23,4.25,0,0,Mumbai,IN
CUST_00905,707,762.69,3.38,0,0,Delhi,IN
CUST_00906,1502,269.68,1.35,0,0,Chennai,IN
CUST_00907,1581,713.5,3.12,0,0,Delhi,IN
CUST_00908,274,681.45,3.7,0,0,Hyderabad,IN
CUST_00909,722,1351.81,2.89,0,0,Mumbai,IN
CUST_00910,1667,952.34,2.33,0,1,Hyderabad,IN
